,sg_document_type,sg_create_at,sg_update_at,sg_additional_info,form_date,user_type,format_action,business_type,legal_representatives,directives,shareholders,bank_referrals,commercial_referrals,format_info.code,format_info.version,basic_info.type,basic_info.entity.name,basic_info.entity.id_type,basic_info.entity.id,basic_info.legal_representative.name,basic_info.legal_representative.id_type,basic_info.legal_representative.id,basic_info.address,basic_info.city,basic_info.phone,basic_info.contact_info,basic_info.isPEP,basic_info.last_position,business_info.statutory_activity,business_info.ciiu,business_info.joint-document,business_info.commercial_registration,business_info.registered_shared_capital,business_info.constitution_date,business_info.good_or_service,business_info.company_type, ,certificates.list_of_certificates,certificates.in_progress.process,certificates.in_progress.percentage_progress,certificates.in_progress.init_date,accounting_and_taxes.isRegimenComun,accounting_and_taxes.isRegimenSimplificado,accounting_and_taxes.isDeclaraRenta,accounting_and_taxes.isAutoRetenedor,accounting_and_taxes.payment_terms,accounting_and_taxes.payment_terms_other,
95,formulario_conocimiento,2022-05-12,2022-05-12,,2022-03-16,proveedor,vincular,,[],[],[],"[{'name': 'AVillas', 'address': 'Cesar Valledupar , Cl. 16A #9-11', 'phone': '+ 57 5216898650'}, {'name': 'AVillas', 'address': 'Magdalena Plato , Cl. 4 #14-48', 'phone': '+ 57 8052843567'}, {'name': 'AVillas', 'address': 'Meta Acacias , Cra. 14 #14-72', 'phone': '+ 57 1456118205'}, {'name': 'Finandina', 'address': 'Tolima Cajamarca , Cl. 9 #7-42', 'phone': '+ 57 608503878'}]",[],Sagrilaft,1,natural,Anastasia Solano Diez,CC,2686984203,,,,"Cundinamarca Utica , Cl. 4 #5-79",San Martín,+ 57 1543541636,"({'name': 'Anastasia Solano Diez', 'position': 'Operador máquina devanadora troquilones hilo e hilaza', 'email': 'rieraroxana@yahoo.com', 'phone': ['+ 57 3010555537']},)",True,Técnico diseño interiores,47924,Comercio al por menor de demás productos n.c.p. realizado a través de casas de venta o por correo,2160,,,1997-02-09,,,,,,,,False,True,False,False,30d0,,
96,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-10,proveedor,vincular,,[],[],[],"[{'name': 'Finandina', 'address': 'Norte De Santander Sardinata , Cra. 7 #7-29', 'phone': '+ 57 2112295962'}, {'name': 'Bancolombia', 'address': 'Santander Onzaga , Cra. 2 #5-94', 'phone': '+ 57 8515389328'}, {'name': 'AVillas', 'address': 'Antioquia Abejorral , Cra. 52 #49-32', 'phone': '+ 57 2109885437'}]",[],Sagrilaft,1,natural,Eusebio Navas Berenguer,CC,218998841,,,,"Antioquia Granada , Cra. 20 #20-44",Apartadó,+ 57 4030634241,"({'name': 'Eusebio Navas Berenguer', 'position': 'Mecánico motores diesel vehículos motor', 'email': 'baenapaulino@yahoo.com', 'phone': ['+ 57 7856046077']},)",True,Coreógrafo,1812,Actividades de servicios relacionados con la impresión,5158,,,1990-06-16,,,,,,,,False,False,True,False,30d0,,
97,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-07,cliente,vincular,,[],[],[],"[{'name': 'Finandina', 'address': 'Cesar Valledupar , Cra. 11 #15-42', 'phone': '+ 57 8329466758'}, {'name': 'AVillas', 'address': 'Norte De Santander Tibu , Cra. 5 #5-06', 'phone': '+ 57 7965710499'}, {'name': 'AVillas', 'address': 'Huila Pitalito , Cl. 4 #1B-26', 'phone': '+ 57 8465163365'}, {'name': 'Finandina', 'address': 'Valle Del Cauca Guadalajara De Buga , Cra. 15 #6-47', 'phone': '+ 57 8764547426'}]",[],Sagrilaft,1,natural,Vicente Alfonso Parra,CC,3280599720,,,,"Valle Del Cauca Yumbo , Cra. 4 #3-05",San Jacinto del Cauca,+ 57 3713479959,"({'name': 'Vicente Alfonso Parra', 'position': 'Arbitro deportivo', 'email': 'guiomarmaldonado@yahoo.com', 'phone': ['+ 57 3734786200']},)",True,Bacteriólogo medicina,2394,"Fabricación de cemento, cal  y yeso",8609,,,1997-11-17,,,,,,,,False,True,True,False,Contado,,
98,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-22,proveedor,vincular,,[],[],[],"[{'name': 'Finandina', 'address': 'Cundinamarca Bogota , Cra. 7 ', 'phone': '+ 57 7411111625'}, {'name': 'Bancolombia', 'address': 'Huila Campoalegre , Cl. 17 #6-63', 'phone': '+ 57 7942460659'}, {'name': 'Finandina', 'address': 'Cundinamarca Villapinzon , Cra. 5 #4-43', 'phone': '+ 57 7680951771'}, {'name': 'AVillas', 'address': 'Boyaca Chita , Cl. 4 #3-40', 'phone': '+ 57 8654340146'}]",[],Sagrilaft,1,natural,Ester Vanessa Bolaños Parra,CC,3984800608,,,,"La Guajira Fonseca , Cl. 15 #16-03",Tarqui,+ 57 3739460144,"({'name': 'Ester Vanessa Bolaños Parra', 'position': 'Concertista instrumentista', 'email': 'nogueiraquique@gmail.com', 'phone': ['+ 57 5414694834']},)",False,Diseñador gráfico,46322,Comercio al por mayor de licores y cigarrillos,9089,,,1990-04-03,,,,,,,,False,True,True,False,60d,,
99,formulario_conocimiento,2022-05-12,2022-05-12,,2022-03-28,proveedor,vincular,,[],[],[],"[{'name': 'AVillas', 'address': 'Magdalena El Banco , Cl. 7 #6-29', 'phone': '+ 57 4027789482'}, {'name': 'AVillas', 'address': 'Cauca Toribio , Cl. 3 #5-51', 'phone': '+ 57 8107579895'}, {'name': 'AVillas', 'address': 'Boyaca Villa De Leyva , Cl. 10 #8-13', 'phone': '+ 57 5720279426'}, {'name': 'AVillas', 'address': 'Boyaca Sotaquira , Cra. 7 #7-29', 'phone': '+ 57 1017504872'}]",[],Sagrilaft,1,natural,Germán Bertrán Cantero,CC,103806365,,,,"Santander San Vicente De Chucuri , Cra. 10 #6-41",Yumbo,+ 57 1349296058,"({'name': 'Germán Bertrán Cantero', 'position': 'Operador máquina empacadora de azúcar', 'email': 'peraleseliseo@gmail.com', 'phone': ['+ 57 5818098535']},)",True,Supervisor producción plásticos,66112,Actividades de las bolsas de valores,8502,,,1990-10-13,,,,,,,,False,True,True,False,60d,,
100,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-17,cliente,vincular,Mediana,"[{'name': 'Mónica Hernández', 'id_type': 'CE', 'id_number': '9304527592', 'nationality': 'Romania'}, {'name': 'Angélica Andrea Salgado', 'id_type': 'CE', 'id_number': '1445864927', 'nationality': 'Yemen'}]","[{'name': 'Ramón Rojas', 'id_type': 'CE', 'id_number': '1428669316', 'nationality': 'Switzerland'}, {'name': 'Angélica Andrea Salgado', 'id_type': 'CE', 'id_number': '1445864927', 'nationality': 'Yemen'}]","[{'name': 'Andrea Geraldine Muñoz Bautista', 'id_type': 'CC', 'id_number': '4442653840', 'nationality': 'Chile', 'isPEP': True, 'share_percentage': 1}]",[],"[{'name': 'Lozano-Bermúdez', 'address': 'Cauca Popayan , Cl. 3 #8-36', 'phone': '+ 57 8570560469'}, {'name': 'Prieto-Ariza', 'address': 'Cauca Popayan , Cra. 8 #2-15', 'phone': '+ 57 6084476242'}]",Sagrilaft,1,juridica,Diaz Ltd,NIT,2722197393,Marín-Ayala,NIT,469463434-2,"Antioquia Argelia , Cra. 30 #30-61",Belén,+ 57 330654139,"({'name': 'María Restrepo', 'position': 'Entrenador béisbol ', 'email': 'turcasandra@gmail.com', 'phone': ['+ 57 1029072741']},)",False,Delineante ingeniería eléctrica,3030,"Fabricación de aeronaves, naves espaciales y de maquinaria conexa",6912,a59b579c54cefc28e789e7c28a190a848e0f6a6f,3b2542478111db7262cf06de7f8ab01a6738327a,1998-11-09,3030,Sociedad Anónima,Publico,18001,,,,True,False,True,False,30d0,,
101,formulario_conocimiento,2022-05-12,2022-05-12,,2022-05-11,proveedor,vincular,,[],[],[],[],[],Sagrilaft,1,natural,Juan Carlos Ariza Heredia,CC,7886574695,,,,"Cordoba Cienaga De Oro , Cra. 17 #9-05",Guadalupe,+ 57 4887054017,"({'name': 'Juan Carlos Ariza Heredia', 'position': 'Latonero', 'email': 'carlamanso@hotmail.com', 'phone': ['+ 57 6402430381']},)",False,Supervisor ensamble muebles,46452,Comercio al por mayor de productos cosméticos y de tocador (excepto productos farmacéuticos y medicinales),2122,,,1995-03-25,,,,,,,,False,False,True,False,60d,,
102,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-26,proveedor,vincular,Mediana,"[{'name': 'Sofía Badía Zaragoza', 'id_type': 'CC', 'id_number': '7654001490', 'nationality': 'Cambodia'}]","[{'name': 'César Narváez', 'id_type': 'CE', 'id_number': '9385726530', 'nationality': 'Gambia'}, {'name': 'Nuria Egea', 'id_type': 'CE', 'id_number': '8813196689', 'nationality': 'Benin'}, {'name': 'Sofía Badía Zaragoza', 'id_type': 'CC', 'id_number': '7654001490', 'nationality': 'Cambodia'}]","[{'name': 'Teodosio del Garcia', 'id_type': 'CC', 'id_number': '2845741945', 'nationality': 'Burundi', 'isPEP': False, 'share_percentage': 1}, {'name': 'John Edwin Monsalve Ruiz', 'id_type': 'CC', 'id_number': '7149996780', 'nationality': 'Zambia', 'isPEP': False, 'share_percentage': 1}, {'name': 'Lucas Frutos-Robles', 'id_type': 'CE', 'id_number': '7985151769', 'nationality': 'Senegal', 'isPEP': True, 'share_percentage': 1}]",[],"[{'name': 'Higueras, Tapia and Gual', 'address': 'Bolivar Calamar , Cl. 19 #2-15', 'phone': '+ 57 2422750877'}, {'name': 'Peiró Inc', 'address': 'Sucre San Pedro , Cra. 9 #18-89', 'phone': '+ 57 4024695681'}]",Sagrilaft,1,juridica,Gómez and Sons,NIT,2871886773,Blanca Elena Gómez González,CC,8298778335,"La Guajira Riohacha , Cl. 3 #7-17",El Paujil,+ 57 365364636,"({'name': 'Alejandra Sepúlveda', 'position': 'Operador máquina cadenas de montaje vehículos', 'email': 'reinacaridad@yahoo.com', 'phone': ['+ 57 6227613296']},)",True,Jefe departamento mercadeo y ventas,4731,Comercio al por menor de combustible para automotores,2887,4141dadd6224cdf49cce7eda736d803df08fdd65,0277a1d383e1432eac1fa47485d5cc805ab3270b,1983-10-28,4731,Sociedad en comandita,Privado,OEA,,,,True,False,True,False,30d0,,
103,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-07,proveedor,vincular,,[],[],[],[],[],Sagrilaft,1,natural,Fanny Muñoz Martínez,CC,6342022891,,,,"Norte De Santander Puerto Santander , Cra. 3 #4-40",Fomeque,+ 57 1306560087,"({'name': 'Fanny Muñoz Martínez', 'position': 'Guardalineas paso a nivel', 'email': 'parejanicolasa@yahoo.com', 'phone': ['+ 57 7314234053']},)",True,Ayudante pecuario,6613,Otras actividades relacionadas con el mercado de valores,122,,,1991-07-24,,,,,,,,False,False,True,False,60d,,
104,formulario_conocimiento,2022-05-12,2022-05-12,,2022-05-01,cliente,vincular,Mediana,"[{'name': 'Daniel William Luna Torres', 'id_type': 'CC', 'id_number': '2338310321', 'nationality': 'Malaysia'}, {'name': 'Renato Herranz Goñi', 'id_type': 'CC', 'id_number': '9306153724', 'nationality': 'Sao Tome and Principe'}, {'name': 'Renata del Mercader', 'id_type': 'CE', 'id_number': '4867445007', 'nationality': 'Uruguay'}, {'name': 'Epifanio Calzada Revilla', 'id_type': 'CE', 'id_number': '6752876697', 'nationality': 'Macedonia'}]","[{'name': 'María Barrios Moreno', 'id_type': 'CC', 'id_number': '4059092390', 'nationality': 'Seychelles'}, {'name': 'Ale Castrillo Orozco', 'id_type': 'CC', 'id_number': '1379908572', 'nationality': 'Moldova'}, {'name': 'Blanca Amaya', 'id_type': 'CC', 'id_number': '3637467128', 'nationality': 'Cambodia'}, {'name': 'Edu Aitor Aroca Garcés', 'id_type': 'CC', 'id_number': '1795424898', 'nationality': 'Puerto Rico'}, {'name': 'Renato Herranz Goñi', 'id_type': 'CC', 'id_number': '9306153724', 'nationality': 'Sao Tome and Principe'}]","[{'name': 'Adora Juárez', 'id_type': 'CE', 'id_number': '5170482551', 'nationality': 'Myanmar', 'isPEP': True, 'share_percentage': 1}, {'name': 'Deyanira Díaz', 'id_type': 'CC', 'id_number': '8730609499', 'nationality': 'Panama', 'isPEP': False, 'share_percentage': 1}, {'name': 'Jessica del Iborra', 'id_type': 'CC', 'id_number': '7703292630', 'nationality': 'Ukraine', 'isPEP': True, 'share_percentage': 1}]","[{'name': 'Finandina', 'address': 'Cundinamarca Bogota , Cra. 7 #93-01', 'phone': '+ 57 5926488400'}, {'name': 'Finandina', 'address': 'RISARALDA Pereira , Cl. 35 #8B-11', 'phone': '+ 57 838681153'}, {'name': 'AVillas', 'address': 'Valle Del Cauca Yumbo , Cra. 4 #3-05', 'phone': '+ 57 3317877329'}]","[{'name': 'Arévalo-Nebot', 'address': 'Valle Del Cauca Sevilla , Cra. 50 #51-16', 'phone': '+ 57 8622475630'}, {'name': 'Beltrán-Monsalve', 'address': 'Tolima Espinal , Cra. 5 #10-44', 'phone': '+ 57 4334321023'}]",Sagrilaft,1,juridica,Sánchez-Díaz,NIT,318302953,"Muñoz, Trujillo and Ospina",NIT,9101567490-7,"Tolima Coyaima , Cl. 2 #4-07",Soacha,+ 57 2810583817,"({'name': 'Milena Nieto', 'position': 'Fabricante avisos neón', 'email': 'riquelmefulgencio@gmail.com', 'phone': ['+ 57 1106258777']},)",True,Ingeniero administrativo,2640,Fabricación de aparatos electrónicos de consumo,9013,eb0f318f6c0b5a74cd4fcfe25fc5c6d63bfb25e5,5e2ed6b373dab9babee0e0efb7ba13049fa3a19e,1980-07-08,2640,Sociedad en comandita,Mixto,OEA,,,,True,False,True,True,60d,,
105,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-25,proveedor,vincular,Grande,"[{'name': 'David Felipe Solano', 'id_type': 'CC', 'id_number': '6098396555', 'nationality': 'Martinique'}, {'name': 'Alexander Gabriel Martínez Velandia', 'id_type': 'CE', 'id_number': '8430548123', 'nationality': 'Jordan'}, {'name': 'Santiago Orlando Cuéllar Páez', 'id_type': 'CE', 'id_number': '3183543057', 'nationality': 'Vietnam'}, {'name': 'Elmer Correa', 'id_type': 'CE', 'id_number': '1556694500', 'nationality': 'Spain'}]","[{'name': 'Amílcar Bernad Morante', 'id_type': 'CE', 'id_number': '1645625521', 'nationality': 'Estonia'}]","[{'name': 'Aníbal Gutiérrez', 'id_type': 'CE', 'id_number': '504491896', 'nationality': 'Faroe Islands', 'isPEP': True, 'share_percentage': 1}, {'name': 'Jacinto Cabrero Salinas', 'id_type': 'CC', 'id_number': '5709800851', 'nationality': 'Falkland Islands (Malvinas)', 'isPEP': True, 'share_percentage': 1}, {'name': 'Socorro Girón-Fajardo', 'id_type': 'CE', 'id_number': '9788246355', 'nationality': 'Ethiopia', 'isPEP': False, 'share_percentage': 1}, {'name': 'Pánfilo Capdevila', 'id_type': 'CC', 'id_number': '5048132516', 'nationality': 'Qatar', 'isPEP': False, 'share_percentage': 1}]","[{'name': 'AVillas', 'address': 'Santander Bucaramanga , Cl. 34 #20-29', 'phone': '+ 57 8034133151'}, {'name': 'Finandina', 'address': 'Nariño Alban , Cra. 2 #3-06', 'phone': '+ 57 2759160500'}]","[{'name': 'Yuste, Olivares and Prada', 'address': 'Caldas Pacora , Cra. 4 #8-61', 'phone': '+ 57 162153321'}, {'name': 'Chacón, Cifuentes and Mora', 'address': 'Valle Del Cauca Buenaventura , Cra. 5A #2-26', 'phone': '+ 57 2464623099'}]",Sagrilaft,1,juridica,"Camacho, García and Zapata",NIT,5942970385,Blanca Gómez Caballero,CE,3603034376,"Antioquia Rionegro , Cra. 51 #50-31",Caracolí,+ 57 2159344107,"({'name': 'Leidy Medina Zambrano', 'position': 'Ayudante horno fibra vidrio ', 'email': 'zponce@yahoo.com', 'phone': ['+ 57 414325965']},)",False,Cartero mensajero ,3040,Fabricación de vehículos militares de combate,9807,532eb5f9466be81adf699e4a7cc26435693eb8bb,37a360861ef0245e3a54e635ce18d9ae18321b8e,1996-08-24,3040,Sociedad en comandita,Mixto,27001,,,,True,False,True,True,Contado,,
106,formulario_conocimiento,2022-05-12,2022-05-12,,2022-03-25,proveedor,vincular,,[],[],[],"[{'name': 'Bancolombia', 'address': 'Boyaca Ramiriqui , Cra. 6 #7-13', 'phone': '+ 57 8356740950'}, {'name': 'AVillas', 'address': 'Bolivar Cartagena , Cra. 51 #21-63', 'phone': '+ 57 7626593090'}, {'name': 'Bancolombia', 'address': 'Quindio Salento , Cl. 4 #5-51', 'phone': '+ 57 4826836519'}]",[],Sagrilaft,1,natural,José Antonio Elías Catalán Cañizares,CC,4905711163,,,,"Tolima San Antonio , Cl. 6a #3-75",Margarita,+ 57 1293647886,"({'name': 'José Antonio Elías Catalán Cañizares', 'position': 'Supervisor central eléctrica', 'email': 'aitor98@hotmail.com', 'phone': ['+ 57 1315424986']},)",True,Encuestador,4723,"Comercio al por menor de carnes (incluye aves de corral), productos cárnicos, pescados y productos de mar, en establecimientos especializados",7497,,,1981-11-27,,,,,,,,False,True,False,False,60d,,
107,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-24,cliente,vincular,,[],[],[],[],[],Sagrilaft,1,natural,Didier Escobar,CC,7570489850,,,,"Cundinamarca Villeta , Cl. 6 #8-24",Viotá,+ 57 9514574870,"({'name': 'Didier Escobar', 'position': 'Geomagneticista', 'email': 'narciso57@hotmail.com', 'phone': ['+ 57 2620442144']},)",False,Operador máquina impermeabilizadora textiles,1200,Elaboración de productos de tabaco,3292,,,1979-07-07,,,,,,,,False,False,True,False,30d0,,
108,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-12,proveedor,vincular,Microempresa,"[{'name': 'Esther Rodríguez Orjuela', 'id_type': 'CE', 'id_number': '6841157129', 'nationality': 'Virgin Islands, U.S.'}, {'name': 'Blanca Erika González', 'id_type': 'CC', 'id_number': '2834720374', 'nationality': 'Algeria'}, {'name': 'Santiago Eduardo Cano', 'id_type': 'CE', 'id_number': '301132883', 'nationality': 'United Kingdom'}]","[{'name': 'Gertrudis Bosch-Jordán', 'id_type': 'CC', 'id_number': '6512523400', 'nationality': 'Gambia'}, {'name': 'Blanca Erika González', 'id_type': 'CC', 'id_number': '2834720374', 'nationality': 'Algeria'}]","[{'name': 'Jessica Liseth Cruz', 'id_type': 'CC', 'id_number': '6101686462', 'nationality': 'Slovakia', 'isPEP': True, 'share_percentage': 1}, {'name': 'Ramón Ramírez Correa', 'id_type': 'CC', 'id_number': '8724290294', 'nationality': 'France', 'isPEP': False, 'share_percentage': 1}, {'name': 'William López', 'id_type': 'CC', 'id_number': '5797845878', 'nationality': 'Colombia', 'isPEP': False, 'share_percentage': 1}]",[],"[{'name': 'Ferrándiz Inc', 'address': 'Risaralda Pereira , Cra. 7 #21-43', 'phone': '+ 57 8067373270'}]",Sagrilaft,1,juridica,Luna LLC,NIT,6823062391,Elena Pinzón,CE,4773070577,"Cauca Caldono , Cl. 3 #3-09",Montecristo,+ 57 9842754914,"({'name': 'Lorenzo Rivas Agustín', 'position': 'Vicepresidente de la república ', 'email': 'iandres@gmail.com', 'phone': ['+ 57 1116294778']},)",True,Maitre,2813,"Fabricación de otras bombas, compresores, grifos y válvulas",5431,e5e571c45a8d4a68f9a535414be6b2ab8e73e389,5aa61f307388bc2de311a1807537114ea283053b,1989-11-08,2813,Otras,Mixto,18001,,,,True,False,True,False,60d,,
109,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-11,proveedor,vincular,,[],[],[],"[{'name': 'Bancolombia', 'address': 'Cundinamarca - Bogota, Cra. 10 #16-22', 'phone': '+ 57 1404949434'}, {'name': 'Bancolombia', 'address': 'Valle Del Cauca Andalucia , Cl. 14 #4-11', 'phone': '+ 57 4501497604'}]",[],Sagrilaft,1,natural,Carlos Torres,CC,6179610958,,,,"Quindio Armenia , Cl. 21 #14-31",Nechí,+ 57 1039128136,"({'name': 'Carlos Torres', 'position': 'Tecnólogo alimentos', 'email': 'nelidacampillo@yahoo.com', 'phone': ['+ 57 8865156579']},)",False,Operario preprensado imprenta,6532,Régimen de ahorro con solidaridad (RAIS),431,,,1985-02-12,,,,,,,,False,True,False,False,30d0,,
110,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-14,proveedor,vincular,Pequeña,"[{'name': 'José Nelson Gonzáles Castillo', 'id_type': 'CC', 'id_number': '924287054', 'nationality': 'Niue'}, {'name': 'Ana Mur-Girón', 'id_type': 'CE', 'id_number': '2477226625', 'nationality': 'Guatemala'}]","[{'name': 'Susana Estella González', 'id_type': 'CC', 'id_number': '5581781910', 'nationality': 'Myanmar'}, {'name': 'Alberto Octavio Lozano', 'id_type': 'CE', 'id_number': '7803689531', 'nationality': 'Maldives'}, {'name': 'Ana Mur-Girón', 'id_type': 'CE', 'id_number': '2477226625', 'nationality': 'Guatemala'}]","[{'name': 'Héctor Hoyos Torres', 'id_type': 'CC', 'id_number': '2862993135', 'nationality': 'Croatia', 'isPEP': True, 'share_percentage': 1}, {'name': 'Silvia Jerez Borrell', 'id_type': 'CC', 'id_number': '8021154516', 'nationality': 'Djibouti', 'isPEP': False, 'share_percentage': 1}, {'name': 'Adoración Arias Tenorio', 'id_type': 'CE', 'id_number': '281698125', 'nationality': 'Peru', 'isPEP': True, 'share_percentage': 1}]","[{'name': 'Bancolombia', 'address': 'Cundinamarca Bogota , Cl. 10 #5-32', 'phone': '+ 57 6803889696'}, {'name': 'Bancolombia', 'address': 'Valle Del Cauca Cali , Cra. 4 #09-63', 'phone': '+ 57 4803562408'}, {'name': 'AVillas', 'address': 'Boyaca Belen , Cl. 6 #6-51', 'phone': '+ 57 1364738507'}]",[],Sagrilaft,1,juridica,Marí Inc,NIT,7323864763,Galiano Inc,NIT,4806167303-8,"Cordoba San Andres De Sotavento , Cra. 7B #9-16",Gómez Plata,+ 57 4811080624,"({'name': 'Leidy Carol Mendoza', 'position': 'Director departamento investigación y desarrollo', 'email': 'gilbertocompany@hotmail.com', 'phone': ['+ 57 8820723506']},)",False,Administrador bar,2819,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.,483,36a50cd42f8667fc9e1d86d9d1da7c0658bc833c,e91b6cecb77c31edeeb7bcae54145834f09d5105,1997-02-20,2819,Otras,Privado,OEA,,,,True,False,True,True,60d,,
111,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-06,proveedor,vincular,Grande,"[{'name': 'Valeria Marín Agullo', 'id_type': 'CE', 'id_number': '409321087', 'nationality': 'Bosnia and Herzegovina'}]","[{'name': 'César Páez Barreto', 'id_type': 'CC', 'id_number': '9088688512', 'nationality': 'Japan'}, {'name': 'José Ortiz', 'id_type': 'CC', 'id_number': '1732760138', 'nationality': 'Saint Pierre and Miquelon'}, {'name': 'Rocío Checa', 'id_type': 'CE', 'id_number': '7398809954', 'nationality': 'Montenegro'}]","[{'name': 'Claudia Ávila Álvarez', 'id_type': 'CC', 'id_number': '6491443086', 'nationality': 'Grenada', 'isPEP': False, 'share_percentage': 1}, {'name': 'Manuela Bayona Cárdenas', 'id_type': 'CC', 'id_number': '1818828304', 'nationality': 'Rwanda', 'isPEP': False, 'share_percentage': 1}, {'name': 'Alejandro Jhonatan Romero', 'id_type': 'CC', 'id_number': '7453748954', 'nationality': 'Bangladesh', 'isPEP': True, 'share_percentage': 1}]",[],"[{'name': 'Benavent LLC', 'address': 'Risaralda Quinchia , Cl. 7 #5-43', 'phone': '+ 57 4686015277'}, {'name': 'Arango, Ortiz and Ríos', 'address': 'Santander Barrancabermeja , Cl. 50 #8B-35', 'phone': '+ 57 939283219'}, {'name': 'Palacios Group', 'address': 'Casanare Nunchia , Cl. 7 #4-41', 'phone': '+ 57 824501395'}, {'name': 'Álvarez Inc', 'address': 'Cordoba Buenavista , Cra. 12 #12-04', 'phone': '+ 57 2206733928'}]",Sagrilaft,1,juridica,Hurtado-Mantilla,NIT,5510965403,Evelio Yeison Marín Ortiz,CE,7050186294,"Tolima Ibague , Cl. 10A #3-19",Los Córdobas,+ 57 7916797136,"({'name': 'Adelina Arana', 'position': 'Auxiliar ambulancia', 'email': 'chus59@hotmail.com', 'phone': ['+ 57 2824314544']},)",True,Agente teatral,1052,Elaboración de almidones y productos derivados del almidón,1411,7acdbff131d69ac1b8a028bb43c23db048330140,b32500aef4c5b84530bdcbef67d1a738885fcf2a,1998-03-25,1052,Sociedad Limitada,Privado,27001,,,,True,False,True,True,60d,,
112,formulario_conocimiento,2022-05-12,2022-05-12,,2022-05-09,proveedor,vincular,,[],[],[],"[{'name': 'Finandina', 'address': 'Cundinamarca - Bogota, Cra. 7 #12B-27', 'phone': '+ 57 1856383751'}, {'name': 'AVillas', 'address': 'Santander Socorro , Cl. 15 #15-18', 'phone': '+ 57 1697249311'}, {'name': 'AVillas', 'address': 'Valle Del Cauca Guacari , Cl. 6 #4-64', 'phone': '+ 57 9846230164'}]",[],Sagrilaft,1,natural,Olimpia Fortuny Múñiz,CC,2927311876,,,,"Tolima Saldaña , Cra. 15 #14A-13",Guatapé,+ 57 5256989583,"({'name': 'Olimpia Fortuny Múñiz', 'position': 'Conciliador laboral', 'email': 'nuriapereira@gmail.com', 'phone': ['+ 57 1478299858']},)",True,Cucharero horno segunda fusión,1910,Fabricación de productos de hornos de coque,4102,,,1984-03-17,,,,,,,,False,False,False,False,Contado,,
113,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-29,cliente,vincular,,[],[],[],"[{'name': 'Bancolombia', 'address': 'Cordoba Ayapel , Cl. 8A #1-48', 'phone': '+ 57 383808576'}, {'name': 'Finandina', 'address': 'Cundinamarca Silvania , Cl. 9 #6-09', 'phone': '+ 57 150715300'}, {'name': 'AVillas', 'address': 'QUINDIO Armenia , Cra. 23 ', 'phone': '+ 57 3060906240'}]",[],Sagrilaft,1,natural,Danilo Andrés Salazar,CC,6326930048,,,,"Putumayo Puerto Asis , Cra. 18 #11-15",López,+ 57 7154859797,"({'name': 'Danilo Andrés Salazar', 'position': 'Mecánico máquinas coser domésticas', 'email': 'juanitamelendez@gmail.com', 'phone': ['+ 57 5233089365']},)",True,Ingeniero seguridad industrial,46491,Comercio al por mayor de otros utensilios domésticos n.c.p. (excepto joyas),8453,,,2000-04-09,,,,,,,,False,False,False,False,60d,,
